chromosome	type	id	strand	orf.start	orf.end	utr3.start	utr3.end	utr5.start	utr5.end
chrI	gene	YAL037C-A	-	73426	73518	73385	73425	73519	73619
chrI	gene	YAL037C-B	-	72326	73300	71754	72325	73301	73619
chrI	gene	YAL039C	-	68716	69525	68674	68715	69526	69575
chrI	gene	YAL040C	-	65778	67520	65767	65777	67521	67870
chrI	gene	YAL042C-A	-	61231	61608	61096	61230	61609	61743
chrI	gene	YAL043C	-	58695	61052	58623	58694	61053	61103
chrI	gene	YAL044C	-	57950	58462	57889	57949	58463	58473
chrI	gene	YAL045C	-	57488	57796	57373	57487	57797	57932
chrI	gene	YAL046C	-	57029	57385	56893	57028	57386	57432
chrI	gene	YAL047C	-	54989	56857	54935	54988	56858	56882
chrI	gene	YAL048C	-	52801	54789	52697	52800	54790	54864
chrI	gene	YAL049C	-	51855	52595	51755	51854	52596	52696
chrI	gene	YAL054C	-	42881	45022	42746	42880	45023	45421
chrI	gene	YAL056C-A	-	38696	39046	38561	38695	39047	39132
chrI	gene	YAL059C-A	-	36496	36918	36406	36495	36919	37053
chrI	gene	YAL063C	-	24000	27968	23865	23999	27969	28103
chrI	gene	YAL063C-A	-	22395	22685	22260	22394	22686	22820
chrI	gene	YAL064C-A	-	13363	13743	13228	13362	13744	13878
chrI	gene	YAL065C	-	11565	11951	11430	11564	11952	12086
chrI	gene	YAL067C	-	7235	9016	7100	7234	9017	9151
chrI	gene	YAL068C	-	1807	2169	1672	1806	2170	2304
chrI	gene	YAR002C-A	-	154065	154724	154004	154064	154725	154852
chrI	gene	YAR007C	-	156754	158619	156702	156753	158620	158684
chrI	gene	YAR014C	-	166742	168871	166377	166741	168872	169070
chrI	gene	YAR018C	-	170396	171703	170352	170395	171704	171743
chrI	gene	YAR019C	-	172211	175135	172136	172210	175136	175175
chrI	gene	YAR020C	-	176856	177023	176826	176855	177024	177158
chrI	gene	YAR023C	-	179281	179820	179241	179280	179821	180087
chrI	gene	YAR030C	-	186512	186853	186377	186511	186854	187441
chrI	gene	YAR035C-A	-	192337	192417	192202	192336	192418	192552
chrI	gene	YAR047C	-	201467	201787	201332	201466	201788	201922
chrI	gene	YAR060C	-	217157	217492	217022	217156	217493	217627
chrI	gene	YAR069C	-	224011	224304	223876	224010	224305	224439
chrI	gene	YAR070C	-	224563	224862	224428	224562	224863	224997
chrII	gene	YBL001C	-	237153	237467	236457	237152	237468	237561
chrII	gene	YBL003C	-	235394	235792	235222	235393	235793	236017
chrII	gene	YBL006C	-	216587	217129	216431	216586	217130	217146
chrII	gene	YBL007C	-	212632	216366	212466	212631	216367	217145
chrII	gene	YBL010C	-	206107	206949	205850	206106	206950	207070
chrII	gene	YBL012C	-	203406	203807	202918	203405	203808	203942
chrII	gene	YBL014C	-	199064	201748	198954	199063	201749	201783
chrII	gene	YBL017C	-	186844	191583	186770	186843	191584	191767
chrII	gene	YBL018C	-	185998	186474	185962	185997	186475	186536
chrII	gene	YBL021C	-	181660	182094	181461	181659	182095	182112
chrII	gene	YBL022C	-	177874	181275	177794	177873	181276	181400
chrII	gene	YBL023C	-	174920	177526	174705	174919	177527	177650
chrII	gene	YBL028C	-	167518	167838	167323	167517	167839	167881
chrII	gene	YBL029C-A	-	164488	164772	164361	164487	164773	164867
chrII	gene	YBL030C	-	163041	163997	162766	163040	163998	164088
chrII	gene	YBL033C	-	158656	159693	158581	158655	159694	159722
chrII	gene	YBL034C	-	153848	158389	153689	153847	158390	158980
chrII	gene	YBL035C	-	151493	153610	151228	151492	153611	153797
chrII	gene	YBL036C	-	150447	151220	150322	150446	151221	151245
chrII	gene	YBL039C	-	143989	145728	143909	143988	145729	145783
chrII	gene	YBL039C-A	-	144948	145031	144813	144947	145032	145166
chrII	gene	YBL040C	-	142112	142868	141946	142111	142869	142891
chrII	gene	YBL042C	-	138341	140260	138033	138340	140261	140340
chrII	gene	YBL045C	-	134143	135516	133913	134142	135517	135778
chrII	gene	YBL047C	-	127895	132040	127681	127894	132041	132227
chrII	gene	YBL051C	-	122753	124759	122337	122752	124760	124836
chrII	gene	YBL052C	-	119379	121874	119326	119378	121875	122345
chrII	gene	YBL055C	-	115573	116829	115502	115572	116830	117401
chrII	gene	YBL057C	-	112801	113427	112750	112800	113428	113450
chrII	gene	YBL059C-A	-	110125	110539	109906	110124	110540	110566
chrII	gene	YBL061C	-	105316	107406	105237	105315	107407	107518
chrII	gene	YBL064C	-	100371	101156	100298	100370	101157	101201
chrII	gene	YBL066C	-	96669	100115	96238	96668	100116	100207
chrII	gene	YBL067C	-	93639	95882	93535	93638	95883	96189
chrII	gene	YBL070C	-	90605	90925	89938	90604	90926	91060
chrII	gene	YBL071C	-	90223	90531	89938	90222	90532	90666
chrII	gene	YBL071C-B	-	89458	89556	88955	89457	89557	89594
chrII	gene	YBL072C	-	88523	89440	88035	88522	89441	89594
chrII	gene	YBL074C	-	86722	87789	86469	86721	87790	87795
chrII	gene	YBL075C	-	84499	86448	84369	84498	86449	86581
chrII	gene	YBL076C	-	81043	84261	80940	81042	84262	84337
chrII	gene	YBL078C	-	80378	80731	79800	80377	80732	80877
chrII	gene	YBL080C	-	73070	74695	71839	73069	74696	74750
chrII	gene	YBL082C	-	69751	71127	69664	69750	71128	71223
chrII	gene	YBL083C	-	69713	70138	69664	69712	70139	70273
chrII	gene	YBL084C	-	67169	69445	66853	67168	69446	69641
chrII	gene	YBL086C	-	61202	62602	61153	61201	62603	62712
chrII	gene	YBL087C	-	59822	60739	59632	59821	60740	60828
chrII	gene	YBL088C	-	51019	59382	50952	51018	59383	59517
chrII	gene	YBL091C	-	47363	48628	47295	47362	48629	48661
chrII	gene	YBL091C-A	-	46565	47180	46465	46564	47181	47324
chrII	gene	YBL093C	-	44256	44918	44121	44255	44919	45124
chrII	gene	YBL094C	-	43765	44097	43271	43764	44098	44232
chrII	gene	YBL096C	-	43174	43482	43039	43173	43483	43617
chrII	gene	YBL100C	-	36989	37303	36628	36988	37304	37438
chrII	gene	YBL101C	-	24946	28299	24828	24945	28300	29021
chrII	gene	YBL103C	-	22076	23536	21652	22075	23537	23789
chrII	gene	YBL104C	-	18177	21293	18023	18176	21294	21300
chrII	gene	YBL105C	-	14241	17696	14108	14240	17697	18021
chrII	gene	YBL106C	-	10847	13879	10584	10846	13880	14162
chrII	gene	YBL107C	-	9961	10551	9768	9960	10552	10592
chrII	gene	YBL108C-A	-	7605	7733	7470	7604	7734	7868
chrII	gene	YBL111C	-	2907	5009	2772	2906	5010	5144
chrII	gene	YBL112C	-	2582	2899	2447	2581	2900	3034
chrII	gene	YBL113C	-	280	2658	145	279	2659	2793
chrII	gene	YBR001C	-	238941	241283	238873	238940	241284	241420
chrII	gene	YBR002C	-	241708	242568	241529	241707	242569	242616
chrII	gene	YBR004C	-	244366	245667	244275	244365	245668	245721
chrII	gene	YBR007C	-	248806	251016	248550	248805	251017	251191
chrII	gene	YBR008C	-	252563	254209	252431	252562	254210	254343
chrII	gene	YBR009C	-	255373	255684	255194	255372	255685	255713
chrII	gene	YBR011C	-	257112	257975	257022	257111	257976	258024
chrII	gene	YBR012C	-	259147	259566	258942	259146	259567	259595
chrII	gene	YBR013C	-	265492	265881	265362	265491	265882	266181
chrII	gene	YBR014C	-	266725	267336	266540	266724	267337	267469
chrII	gene	YBR015C	-	267710	269503	267572	267709	269504	269610
chrII	gene	YBR017C	-	270947	273703	270232	270946	273704	273768
chrII	gene	YBR018C	-	274427	275527	273989	274426	275528	275598
chrII	gene	YBR019C	-	276253	278352	276157	276252	278353	278487
chrII	gene	YBR023C	-	284428	287925	283688	284427	287926	288074
chrII	gene	YBR025C	-	290681	291865	290494	290680	291866	292143
chrII	gene	YBR026C	-	292877	294019	292609	292876	294020	294328
chrII	gene	YBR027C	-	294024	294356	293200	294023	294357	294491
chrII	gene	YBR028C	-	294425	296002	294329	294424	296003	296147
chrII	gene	YBR029C	-	296369	297742	296230	296368	297743	298427
chrII	gene	YBR034C	-	304930	305976	304750	304929	305977	306097
chrII	gene	YBR035C	-	306269	306955	306132	306268	306956	307061
chrII	gene	YBR036C	-	309081	310313	309007	309080	310314	310425
chrII	gene	YBR037C	-	310565	311452	310493	310564	311453	311499
chrII	gene	YBR042C	-	320416	321609	320325	320415	321610	321744
chrII	gene	YBR043C	-	321876	323945	321752	321875	323946	324096
chrII	gene	YBR044C	-	324341	326059	324271	324340	326060	326332
chrII	gene	YBR045C	-	328173	330092	328038	328172	330093	330252
chrII	gene	YBR046C	-	330507	331511	330253	330506	331512	331576
chrII	gene	YBR049C	-	334386	336818	334138	334385	336819	336956
chrII	gene	YBR050C	-	337183	338199	337117	337182	338200	338421
chrII	gene	YBR052C	-	338720	339352	338428	338719	339353	339447
chrII	gene	YBR053C	-	339675	340751	339456	339674	340752	340803
chrII	gene	YBR055C	-	344602	347301	344530	344601	347302	347324
chrII	gene	YBR056C-B	-	351293	351451	351072	351292	351452	351855
chrII	gene	YBR057C	-	352193	353293	351961	352192	353294	353445
chrII	gene	YBR058C	-	353672	356017	353469	353671	356018	356077
chrII	gene	YBR058C-A	-	356324	356566	356128	356323	356567	356867
chrII	gene	YBR059C	-	356861	360187	356822	356860	360188	360331
chrII	gene	YBR060C	-	360652	362514	360562	360651	362515	362607
chrII	gene	YBR061C	-	364787	365719	364631	364786	365720	365774
chrII	gene	YBR062C	-	365976	366600	365868	365975	366601	366629
chrII	gene	YBR063C	-	366970	368184	366718	366969	368185	368319
chrII	gene	YBR065C	-	368584	369678	368417	368583	369679	369785
chrII	gene	YBR066C	-	370037	370699	369798	370036	370700	370894
chrII	gene	YBR067C	-	372103	372735	371979	372102	372736	372778
chrII	gene	YBR068C	-	373861	375690	373659	373860	375691	375741
chrII	gene	YBR069C	-	376574	378433	376467	376573	378434	378683
chrII	gene	YBR070C	-	379221	379934	379177	379220	379935	380067
chrII	gene	YBR072C-A	-	382860	383021	382756	382859	383022	383074
chrII	gene	YBR076C-A	-	391351	391617	391190	391350	391618	391714
chrII	gene	YBR077C	-	391805	392293	391602	391804	392294	392541
chrII	gene	YBR079C	-	395383	398277	395319	395382	398278	398303
chrII	gene	YBR080C	-	398614	400890	398439	398613	400891	400963
chrII	gene	YBR081C	-	401253	405251	401124	401252	405252	405398
chrII	gene	YBR082C	-	406628	407169	406486	406627	407170	407507
chrII	gene	YBR084C-A	-	414186	415261	414091	414185	415262	415478
chrII	gene	YBR085C-A	-	418907	419164	418573	418906	419165	419428
chrII	gene	YBR086C	-	420201	423041	420106	420200	423042	423288
chrII	gene	YBR088C	-	424990	425766	424962	424989	425767	426051
chrII	gene	YBR089C-A	-	426190	426873	426052	426189	426874	426928
chrII	gene	YBR090C	-	426333	427058	426052	426332	427059	427193
chrII	gene	YBR091C	-	427155	427484	427068	427154	427485	427511
chrII	gene	YBR092C	-	427698	429101	427675	427697	429102	429114
chrII	gene	YBR093C	-	429548	430951	429512	429547	430952	430999
chrII	gene	YBR095C	-	434406	435698	433707	434405	435699	435766
chrII	gene	YBR099C	-	442924	443307	442789	442923	443308	443442
chrII	gene	YBR101C	-	443821	444693	443810	443820	444694	444731
chrII	gene	YBR102C	-	445062	447323	444732	445061	447324	447392
chrII	gene	YBR103C-A	-	449320	449463	449185	449319	449464	449598
chrII	gene	YBR105C	-	450881	451969	450767	450880	451970	452065
chrII	gene	YBR107C	-	453793	454530	453273	453792	454531	454721
chrII	gene	YBR109C	-	457919	458362	457723	457918	458363	458415
chrII	gene	YBR111C	-	461178	461873	460934	461177	461874	462513
chrII	gene	YBR112C	-	462870	465770	462514	462869	465771	466003
chrII	gene	YBR115C	-	469748	473926	469677	469747	473927	474045
chrII	gene	YBR116C	-	474199	474726	474064	474198	474727	474861
chrII	gene	YBR117C	-	474392	476437	474242	474391	476438	476572
chrII	gene	YBR120C	-	480435	480923	480393	480434	480924	481015
chrII	gene	YBR121C	-	481364	483367	481221	481363	483368	483555
chrII	gene	YBR121C-A	-	482326	482484	481701	482325	482485	482619
chrII	gene	YBR122C	-	483970	484503	483771	483969	484504	484730
chrII	gene	YBR123C	-	484742	486691	484693	484741	486692	486791
chrII	gene	YBR125C	-	487199	488380	486999	487198	488381	488600
chrII	gene	YBR126C	-	488905	490392	488688	488904	490393	490467
chrII	gene	YBR127C	-	491269	492822	491121	491268	492823	492868
chrII	gene	YBR128C	-	493081	494115	492868	493080	494116	494347
chrII	gene	YBR129C	-	494353	495339	494240	494352	495340	495426
chrII	gene	YBR130C	-	495592	496869	495490	495591	496870	496926
chrII	gene	YBR131C-A	-	497650	497739	497153	497649	497740	497874
chrII	gene	YBR132C	-	499652	501442	499373	499651	501443	501573
chrII	gene	YBR133C	-	501804	504287	501739	501803	504288	504424
chrII	gene	YBR138C	-	513762	515336	513637	513761	515337	515442
chrII	gene	YBR140C	-	517350	526628	517266	517349	526629	526736
chrII	gene	YBR141C	-	527025	528038	526844	527024	528039	528074
chrII	gene	YBR143C	-	530869	532182	530752	530868	532183	532277
chrII	gene	YBR144C	-	533235	533549	533100	533234	533550	533684
chrII	gene	YBR150C	-	541209	544493	541166	541208	544494	544536
chrII	gene	YBR154C	-	548362	549009	548289	548361	549010	549130
chrII	gene	YBR156C	-	551104	553200	550950	551103	553201	553476
chrII	gene	YBR157C	-	553543	554310	553441	553542	554311	554662
chrII	gene	YBR162C	-	563203	564570	562919	563202	564571	564718
chrII	gene	YBR164C	-	567875	568426	567766	567874	568427	568555
chrII	gene	YBR166C	-	569842	571200	569756	569841	571201	571255
chrII	gene	YBR167C	-	571468	571890	571347	571467	571891	572015
chrII	gene	YBR169C	-	573915	575996	573767	573914	575997	576286
chrII	gene	YBR170C	-	576344	578086	576225	576343	578087	578137
chrII	gene	YBR172C	-	579150	581372	579014	579149	581373	581613
chrII	gene	YBR173C	-	581726	582172	581614	581725	582173	582239
chrII	gene	YBR174C	-	582338	582652	582252	582337	582653	582787
chrII	gene	YBR177C	-	584807	586162	584690	584806	586163	586323
chrII	gene	YBR179C	-	586547	589114	586394	586546	589115	589205
chrII	gene	YBR181C	-	591712	592774	591614	591711	592775	592890
chrII	gene	YBR182C	-	593506	594864	593371	593505	594865	594999
chrII	gene	YBR182C-A	-	595361	595555	595226	595360	595556	595690
chrII	gene	YBR185C	-	599123	599959	598990	599122	599960	600078
chrII	gene	YBR188C	-	603685	604107	603544	603684	604108	604178
chrII	gene	YBR193C	-	609082	609753	608829	609081	609754	609796
chrII	gene	YBR195C	-	610614	611882	610503	610613	611883	611917
chrII	gene	YBR196C	-	612236	613900	612060	612235	613901	614128
chrII	gene	YBR196C-A	-	614024	614173	613951	614023	614174	614514
chrII	gene	YBR196C-B	-	614526	614630	614157	614525	614631	614765
chrII	gene	YBR197C	-	615203	615856	615037	615202	615857	615991
chrII	gene	YBR198C	-	616127	618523	616051	616126	618524	618603
chrII	gene	YBR201C-A	-	624493	624696	624266	624492	624697	624937
chrII	gene	YBR204C	-	632254	633381	632042	632253	633382	633446
chrII	gene	YBR208C	-	636703	642210	636601	636702	642211	642558
chrII	gene	YBR211C	-	646158	647132	646066	646157	647133	647279
chrII	gene	YBR216C	-	655576	657600	655357	655575	657601	657695
chrII	gene	YBR218C	-	658707	662249	658613	658706	662250	662390
chrII	gene	YBR219C	-	662499	663303	662384	662498	663304	663438
chrII	gene	YBR220C	-	662995	664677	662788	662994	664678	664860
chrII	gene	YBR221C	-	665153	666253	664910	665152	666254	666525
chrII	gene	YBR222C	-	666720	668351	666579	666719	668352	668478
chrII	gene	YBR223C	-	668663	670297	668359	668662	670298	670324
chrII	gene	YBR226C	-	673155	673565	673020	673154	673566	673700
chrII	gene	YBR227C	-	673572	675134	673461	673571	675135	675181
chrII	gene	YBR229C	-	676357	679221	676248	676356	679222	679459
chrII	gene	YBR230C	-	679549	680050	679460	679548	680051	680176
chrII	gene	YBR231C	-	682179	683090	681856	682178	683091	683257
chrII	gene	YBR232C	-	683373	683732	683319	683372	683733	683867
chrII	gene	YBR234C	-	685438	686592	685393	685437	686593	686639
chrII	gene	YBR236C	-	690383	691693	690106	690382	691694	691733
chrII	gene	YBR238C	-	695107	697302	694582	695106	697303	697426
chrII	gene	YBR239C	-	698354	699943	697877	698353	699944	700086
chrII	gene	YBR240C	-	700490	701842	700355	700489	701843	702168
chrII	gene	YBR241C	-	702589	704055	702502	702588	704056	704412
chrII	gene	YBR243C	-	705447	706793	705312	705446	706794	706872
chrII	gene	YBR245C	-	708150	711539	707982	708149	711540	711674
chrII	gene	YBR247C	-	713004	714455	712763	713003	714456	714460
chrII	gene	YBR248C	-	714807	716465	714696	714806	716466	716566
chrII	gene	YBR249C	-	716882	717994	716694	716881	717995	718351
chrII	gene	YBR254C	-	723736	724263	723598	723735	724264	724280
chrII	gene	YBR255C-A	-	726618	727074	726547	726617	727075	727110
chrII	gene	YBR256C	-	727386	728102	727229	727385	728103	728153
chrII	gene	YBR258C	-	729734	730162	729695	729733	730163	730256
chrII	gene	YBR260C	-	732639	734639	732536	732638	734640	734658
chrII	gene	YBR261C	-	734832	735530	734704	734831	735531	735566
chrII	gene	YBR262C	-	735720	736040	735598	735719	736041	736074
chrII	gene	YBR264C	-	737770	738369	737731	737769	738370	738495
chrII	gene	YBR266C	-	739936	740388	739816	739935	740389	741105
chrII	gene	YBR269C	-	742160	742576	741894	742159	742577	742593
chrII	gene	YBR270C	-	742761	744398	742594	742760	744399	744639
chrII	gene	YBR272C	-	746361	747803	746193	746360	747804	747818
chrII	gene	YBR273C	-	748061	749371	747909	748060	749372	749404
chrII	gene	YBR275C	-	751356	757106	751248	751355	757107	757138
chrII	gene	YBR276C	-	757620	760043	757542	757619	760044	760118
chrII	gene	YBR277C	-	760215	760616	760080	760214	760617	761048
chrII	gene	YBR280C	-	762784	764697	762673	762783	764698	764728
chrII	gene	YBR281C	-	764970	767606	764868	764969	767607	767714
chrII	gene	YBR283C	-	768943	770415	768804	768942	770416	771093
chrII	gene	YBR288C	-	778012	779463	777908	778011	779464	779516
chrII	gene	YBR291C	-	783673	784572	783632	783672	784573	784741
chrII	gene	YBR292C	-	784702	785073	784689	784701	785074	785208
chrII	gene	YBR296C	-	796798	798522	796552	796797	798523	798577
chrII	gene	YBR296C-A	-	800123	800242	799988	800122	800243	800377
chrII	gene	YBR298C	-	802631	804475	802562	802630	804476	804898
chrII	gene	YBR298C-A	-	805035	805256	804900	805034	805257	805391
chrII	gene	YBR300C	-	808600	809097	808465	808599	809098	809232
chrII	gene	YBR302C	-	810340	811479	810205	810339	811480	811614
chrIII	gene	YCL002C	-	110808	111675	110727	110807	111676	111787
chrIII	gene	YCL007C	-	106974	107366	106839	106973	107367	107521
chrIII	gene	YCL008C	-	105696	106853	105562	105695	106854	107121
chrIII	gene	YCL009C	-	104619	105548	104542	104618	105549	105561
chrIII	gene	YCL010C	-	103571	104350	103489	103570	104351	104541
chrIII	gene	YCL011C	-	102075	103358	101942	102074	103359	103404
chrIII	gene	YCL012C	-	101317	101788	101202	101316	101789	101916
chrIII	gene	YCL016C	-	94621	95763	94485	94620	95764	95814
chrIII	gene	YCL017C	-	92777	94270	92494	92776	94271	94372
chrIII	gene	YCL022C	-	81570	82085	81435	81569	82086	82375
chrIII	gene	YCL023C	-	78949	79296	78814	78948	79297	79431
chrIII	gene	YCL025C	-	76018	77919	75885	76017	77920	78260
chrIII	gene	YCL026C-A	-	74704	75285	74569	74703	75286	75420
chrIII	gene	YCL026C-B	-	73405	73986	73367	73404	73987	74064
chrIII	gene	YCL029C	-	68599	69921	68372	68598	69922	70081
chrIII	gene	YCL030C	-	65934	68333	65792	65933	68334	68371
chrIII	gene	YCL031C	-	64675	65568	64587	64674	65569	65610
chrIII	gene	YCL033C	-	62776	63282	62691	62775	63283	63307
chrIII	gene	YCL035C	-	60841	61173	60715	60840	61174	61254
chrIII	gene	YCL037C	-	57374	58678	57215	57373	58679	58785
chrIII	gene	YCL038C	-	54941	56527	54806	54940	56528	56662
chrIII	gene	YCL041C	-	50133	50627	49580	50132	50628	50814
chrIII	gene	YCL043C	-	48653	50221	48515	48652	50222	50260
chrIII	gene	YCL044C	-	47111	48364	46964	47110	48365	48455
chrIII	gene	YCL045C	-	44623	46905	44589	44622	46906	47023
chrIII	gene	YCL047C	-	43661	44437	43580	43660	44438	44623
chrIII	gene	YCL049C	-	39786	40724	39641	39785	40725	41440
chrIII	gene	YCL050C	-	37836	38801	37750	37835	38802	38864
chrIII	gene	YCL052C	-	34143	35393	33990	34142	35394	35455
chrIII	gene	YCL056C	-	26925	27359	26912	26924	27360	27775
chrIII	gene	YCL057C-A	-	24032	24325	23924	24031	24326	24373
chrIII	gene	YCL058C	-	23523	23981	23388	23522	23982	24116
chrIII	gene	YCL059C	-	22429	23379	22344	22428	23380	23434
chrIII	gene	YCL061C	-	18816	22106	18662	18815	22107	22151
chrIII	gene	YCL064C	-	15798	16880	15736	15797	16881	16915
chrIII	gene	YCL067C	-	12386	13018	12251	12385	13019	13153
chrIII	gene	YCL068C	-	11503	12285	11368	11502	12286	12420
chrIII	gene	YCL073C	-	6479	8326	6344	6478	8327	8461
chrIII	gene	YCR002C	-	117380	118348	117340	117379	118349	118399
chrIII	gene	YCR004C	-	119575	120318	119410	119574	120319	120494
chrIII	gene	YCR005C	-	120946	122328	120820	120945	122329	122374
chrIII	gene	YCR006C	-	122530	123003	122375	122529	123004	123485
